Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id,Final_Score
2026-03-22,Brian,Washington Wizards,WAS,L,0.9342783505154639,NA,NA,NA,2026-03-22_3,
2026-03-22,Adam,New York Knicks,NYK,W,0.9342783505154639,NA,NA,NA,2026-03-22_3,
2026-03-22,Adam,Boston Celtics,BOS,W,0.7804054054054054,NA,NA,NA,2026-03-22_4,
2026-03-22,Kenneth,Portland Trail Blazers,POR,L,0.7360752537000588,FALSE,1,0.2639247462999412,2026-03-22_1,112-128
2026-03-22,Thomas,Denver Nuggets,DEN,W,0.7360752537000588,TRUE,1,0.2639247462999412,2026-03-22_1,128-112
2026-03-22,Adam,Brooklyn Nets,BKN,L,0.6958932594004505,NA,NA,NA,2026-03-22_2,
2026-03-22,Eristeo,Phoenix Suns,PHX,L,0.5988441793981125,NA,NA,NA,2026-03-22_5,
2026-03-22,Brian,Toronto Raptors,TOR,L,0.4011558206018875,NA,NA,NA,2026-03-22_5,
2026-03-22,Thomas,Sacramento Kings,SAC,L,0.30410674059954945,NA,NA,NA,2026-03-22_2,
2026-03-22,Matt,Minnesota Timberwolves,MIN,W,0.21959459459459457,NA,NA,NA,2026-03-22_4,
